8.8312739,15.036855,0
8.8219843,15.1371007,0
8.812623,15.2373464,0
8.8031898,15.3375921,0
8.7936846,15.4378378,0
8.7841071,15.5380835,0
8.7744571,15.6383292,0
8.7647342,15.7385749,0
8.7549384,15.8388206,0
8.7450692,15.9390663,0
8.7351266,16.039312,0
8.7251101,16.1395577,0
8.7150197,16.2398034,0
8.7048549,16.3400491,0
8.6946156,16.4402948,0
8.6843015,16.5405405,0
8.6739123,16.6407862,0
8.6634478,16.7410319,0
8.6529077,16.8412776,0
8.6422916,16.9415233,0
8.6315994,17.041769,0
8.6208307,17.1420147,0
8.6099853,17.2422604,0
8.5990628,17.3425061,0
8.588063,17.4427518,0
8.5769856,17.5429975,0
8.5658302,17.6432432,0
8.5545967,17.7434889,0
8.5432845,17.8437346,0
8.5318935,17.9439803,0
8.5204234,18.044226,0
8.5088737,18.1444717,0
8.4972443,18.2447174,0
8.4855346,18.3449631,0
8.4737446,18.4452088,0
8.4618737,18.5454545,0
8.4499216,18.6457002,0
8.437888,18.7459459,0
8.4257726,18.8461916,0
8.413575,18.9464373,0
8.4012949,19.046683,0
8.3889318,19.1469287,0
8.3764854,19.2471744,0
8.3639554,19.3474201,0
8.3513413,19.4476658,0
8.3386428,19.5479115,0
8.3258595,19.6481572,0
8.312991,19.7484029,0
8.300037,19.8486486,0
8.2869969,19.9488943,0
8.2738704,20.04914,0
8.2606571,20.1493857,0
8.2473566,20.2496314,0
8.2339684,20.3498771,0
8.2204922,20.4501229,0
8.2069274,20.5503686,0
8.1932737,20.6506143,0
8.1795306,20.75086,0
8.1656976,20.8511057,0
8.1517743,20.9513514,0
8.1377603,21.0515971,0
8.123655,21.1518428,0
8.109458,21.2520885,0
8.0951687,21.3523342,0
8.0807868,21.4525799,0
8.0663117,21.5528256,0
8.051743,21.6530713,0
8.03708,21.753317,0
8.0223223,21.8535627,0
8.0074694,21.9538084,0
7.9925207,22.0540541,0
7.9774757,22.1542998,0
7.9623338,22.2545455,0
7.9470946,22.3547912,0
7.9317574,22.4550369,0
7.9163216,22.5552826,0
7.9007867,22.6555283,0
7.8851521,22.755774,0
7.8694173,22.8560197,0
7.8535815,22.9562654,0
7.8376442,23.0565111,0
7.8216048,23.1567568,0
7.8054626,23.2570025,0
7.7892171,23.3572482,0
7.7728675,23.4574939,0
7.7564131,23.5577396,0
7.7398535,23.6579853,0
7.7231877,23.758231,0
7.7064152,23.8584767,0
7.6895353,23.9587224,0
7.6725473,24.0589681,0
7.6554503,24.1592138,0
7.6382438,24.2594595,0
7.6209269,24.3597052,0
7.603499,24.4599509,0
7.5859592,24.5601966,0
7.5683067,24.6604423,0
7.5505409,24.760688,0
7.5326607,24.8609337,0
7.5146656,24.9611794,0
7.4965546,25.0614251,0
7.4783268,25.1616708,0
7.4599815,25.2619165,0
7.4415178,25.3621622,0
7.4229347,25.4624079,0
7.4042314,25.5626536,0
7.385407,25.6628993,0
7.3664605,25.763145,0
7.347391,25.8633907,0
7.3281976,25.9636364,0
7.3088791,26.0638821,0
7.2894348,26.1641278,0
7.2698635,26.2643735,0
7.2501642,26.3646192,0
7.2303359,26.4648649,0
7.2103775,26.5651106,0
7.190288,26.6653563,0
7.1700661,26.765602,0
7.1497109,26.8658477,0
7.1292212,26.9660934,0
7.1085957,27.0663391,0
7.0878333,27.1665848,0
7.0669329,27.2668305,0
7.0458931,27.3670762,0
7.0247128,27.4673219,0
7.0033906,27.5675676,0
6.9819253,27.6678133,0
6.9603155,27.768059,0
6.9385598,27.8683047,0
6.916657,27.9685504,0
6.8946056,28.0687961,0
6.8724041,28.1690418,0
6.8500511,28.2692875,0
6.8275452,28.3695332,0
6.8048848,28.4697789,0
6.7820683,28.5700246,0
6.7590942,28.6702703,0
6.7359608,28.770516,0
6.7126666,28.8707617,0
6.6892098,28.9710074,0
6.6655888,29.0712531,0
6.6418017,29.1714988,0
6.6178467,29.2717445,0
6.5937221,29.3719902,0
6.569426,29.4722359,0
6.5449565,29.5724816,0
6.5203116,29.6727273,0
6.4954892,29.772973,0
6.4704875,29.8732187,0
6.4453043,29.9734644,0
6.4199374,30.0737101,0
6.3943847,30.1739558,0
6.3686439,30.2742015,0
6.3427127,30.3744472,0
6.3165888,30.4746929,0
6.2902699,30.5749386,0
6.2637533,30.6751843,0
6.2370367,30.77543,0
6.2101175,30.8756757,0
6.1829929,30.9759214,0
6.1556602,31.0761671,0
6.1281168,31.1764128,0
6.1003597,31.2766585,0
6.072386,31.3769042,0
6.0441927,31.4771499,0
6.0157767,31.5773956,0
5.9871349,31.6776413,0
5.9582639,31.777887,0
5.9291604,31.8781327,0
5.8998211,31.9783784,0
5.8702423,32.0786241,0
5.8404204,32.1788698,0
5.8103517,32.2791155,0
5.7800324,32.3793612,0
5.7494583,32.4796069,0
5.7186256,32.5798526,0
5.6875299,32.6800983,0
5.6561669,32.780344,0
5.6245322,32.8805897,0
5.5926212,32.9808354,0
5.560429,33.0810811,0
5.5279509,33.1813268,0
5.4951816,33.2815725,0
5.462116,33.3818182,0
5.4287486,33.4820639,0
5.3950739,33.5823096,0
5.361086,33.6825553,0
5.3267791,33.782801,0
5.2921467,33.8830467,0
5.2571827,33.9832924,0
5.2218801,34.0835381,0
5.1862323,34.1837838,0
5.1502319,34.2840295,0
5.1138715,34.3842752,0
5.0771435,34.4845209,0
5.0400397,34.5847666,0
5.0025519,34.6850123,0
4.9646712,34.785258,0
4.9263887,34.8855037,0
4.8876949,34.9857494,0
4.84858,35.0859951,0
4.8090336,35.1862408,0
4.7690451,35.2864865,0
4.7286032,35.3867322,0
4.6876962,35.4869779,0
4.6463118,35.5872236,0
4.6044372,35.6874693,0
4.5620588,35.787715,0
4.5191625,35.8879607,0
4.4757333,35.9882064,0
4.4317556,36.0884521,0
4.387213,36.1886978,0
4.342088,36.2889435,0
4.2963623,36.3891892,0
4.2500165,36.4894349,0
4.20303,36.5896806,0
4.1553812,36.6899263,0
4.107047,36.790172,0
4.0580029,36.8904177,0
4.0082228,36.9906634,0
3.957679,37.0909091,0
3.9063418,37.1911548,0
3.8541796,37.2914005,0
3.8011583,37.3916462,0
3.7472415,37.4918919,0
3.69239,37.5921376,0
3.6365614,37.6923833,0
3.5797101,37.792629,0
3.5217865,37.8928747,0
3.4627368,37.9931204,0
3.4025024,38.0933661,0
3.3410193,38.1936118,0
3.278217,38.2938575,0
3.2140184,38.3941032,0
3.148338,38.4943489,0
3.0810811,38.5945946,0
3.012142,38.6948403,0
2.9414024,38.795086,0
2.8687292,38.8953317,0
2.7939716,38.9955774,0
2.7169573,39.0958231,0
2.6374889,39.1960688,0
2.5553372,39.2963145,0
2.4702346,39.3965602,0
2.3818649,39.4968059,0
2.2898498,39.5970516,0
2.1937307,39.6972973,0
2.0929421,39.797543,0
1.9867736,39.8977887,0
1.8743112,39.9980344,0
1.7543449,40.0982801,0
1.6252138,40.1985258,0
1.4845282,40.2987715,0
1.3286228,40.3990172,0
1.1513311,40.4992629,0
0.9406373,40.5995086,0
0.6655405,40.6997543,0
0,40.8,0
